"","Date","Sum_GAP","Sum_Others","Sum_Kitchen","Sum_Laundry","Sum_Heater_AC","forecastAC","forecastK","forecastL","forecastTotal","OnlyforecastAC","OnlyforecastK","OnlyforecastL","OnlyforecastTotal"
"818","2009-03-29",36944.1666666667,21807.1666666667,1611,4024,9502,11240.0114649696,3190.17227039994,2884.64575933387,34189.8465067989,NA,NA,NA,NA
"819","2009-03-30",24624.2,13343.2,1085,295,9901,11214.129752782,1536.98093934088,1203.4251281742,27553.6659422933,NA,NA,NA,NA
"820","2009-03-31",30391.3666666667,12520.3666666667,2202,2711,12958,11533.7411577137,1583.85424026945,2108.53438955692,29436.0422116622,NA,NA,NA,NA
"821","2009-04-01",27352.3333333333,14872.3333333333,2807,2364,7309,11357.5522494735,1950.19937896448,2487.45832252492,29275.3342916006,NA,NA,NA,NA
"822","2009-04-02",27405.5666666667,12453.5666666667,1128,324,13500,10572.7459911418,1461.01406071293,996.616306649979,26072.2783064506,NA,NA,NA,NA
"823","2009-04-03",22721,13839,0,326,8556,11705.4024682638,1588.29553495245,1465.92798862432,27511.2816507494,NA,NA,NA,NA
"824","2009-04-04",36520.5333333333,13398.5333333333,2699,4172,16251,12532.8341485377,2778.33463565756,2040.7368725311,31882.6500999844,NA,NA,NA,NA
"825","2009-04-05",22928.6,12236.6,3832,357,6503,10358.6020019911,2955.52952600761,2676.53211189364,31291.1742147352,NA,NA,NA,NA
"826","2009-04-06",24210.5666666667,12937.5666666667,799,333,10141,10251.8635373795,1285.49893903691,993.393246560109,24558.5369473185,NA,NA,NA,NA
"827","2009-04-07",24001.5333333333,13439.5333333333,1103,338,9121,10503.3406417695,1318.79683249422,1896.49519703232,26376.763207293,NA,NA,NA,NA
"828","2009-04-08",25576.6666666667,12650.6666666667,2131,2827,7968,10271.9103090321,1674.99156984244,2273.22669630124,26182.8581666753,NA,NA,NA,NA
"829","2009-04-09",31507.8666666667,14977.8666666667,2682,366,13482,9444.79274416698,1179.2006280336,779.966473941146,22975.8979295668,NA,NA,NA,NA
"830","2009-04-10",30701.9,11994.9,2057,2822,13828,10547.9877170758,1303.49704783805,1246.6512013444,24438.3977140605,NA,NA,NA,NA
"831","2009-04-11",41040.7666666667,14860.7666666667,3661,4286,18233,11358.624511285,2494.20127053332,1818.69905776489,28858.6097702859,NA,NA,NA,NA
"832","2009-04-12",35683.5333333333,14211.5333333333,7498,1504,12470,9179.99125513667,2675.69315443195,2451.72919436914,28339.175223601,NA,NA,NA,NA
"833","2009-04-13",26643.7333333333,13780.7333333333,1006,5648,6209,9080.89427220745,1013.5240483669,766.001914757406,21699.5899683324,NA,NA,NA,NA
"834","2009-04-14",25025.6333333333,12318.6333333333,888,2341,9478,9351.63505370262,1058.13092315214,1666.91703432314,23629.7039647874,NA,NA,NA,NA
"835","2009-04-15",20267.7,12646.7,1880,463,5278,9150.60779535875,1428.91574930028,2042.12381739882,23564.3997284828,NA,NA,NA,NA
"836","2009-04-16",26075.4,12973.4,2896,397,9809,8364.49198395905,950.781188097463,548.287088328178,20500.713073565,NA,NA,NA,NA
"837","2009-04-17",34046.8333333333,21167.8333333333,0,5224,7655,9518.69104200424,1095.53886480806,1015.6438600232,22119.2211268081,NA,NA,NA,NA
"838","2009-04-18",25204.4333333333,10864.4333333333,1028,2613,10699,10389.6826371548,2309.20390415638,1589.91471746972,26706.350123128,NA,NA,NA,NA
"839","2009-04-19",21441.1333333333,10776.1333333333,2201,376,8088,8280.04681659767,2515.81053816923,2227.01064175477,26363.0278490841,NA,NA,NA,NA
"840","2009-04-20",24775.1666666667,11655.1666666667,0,2644,10476,8257.82306795461,880.528658268459,547.460519873731,19907.1418890743,NA,NA,NA,NA
"841","2009-04-21",31576.6333333333,21896.6333333333,1925,375,7380,8612.48583138243,953.383285203763,1456.897234048,22027.0243630447,NA,NA,NA,NA
"842","2009-04-22",24936.6333333333,9444.63333333333,1024,1203,13265,8501.53504651254,1353.34008184596,1843.15614961099,22156.1104686989,NA,NA,NA,NA
"843","2009-04-23",19024.3333333333,12050.3333333333,1068,395,5511,7810.69069114583,904.847914949749,363.031000986975,19290.0357114152,NA,NA,NA,NA
"844","2009-04-24",19900.8,9840.8,0,383,9677,9064.32903094175,1079.25461206302,846.821879647249,21107.9985869385,NA,NA,NA,NA
"845","2009-04-25",33704.7333333333,14571.7333333333,2007,3901,13225,10037.8336734883,2322.10947521387,1440.23988055709,25895.0431255334,NA,NA,NA,NA
"846","2009-04-26",29693.7666666667,13062.7666666667,3053,3017,10561,8032.62668524697,2556.98721067484,2099.10935251896,25750.6879592171,NA,NA,NA,NA
"847","2009-04-27",22527.1333333333,14135.1333333333,995,376,7021,8115.53127220277,948.61297927842,443.793191833792,19491.3647457895,NA,NA,NA,NA
"848","2009-04-28",28439.7666666667,14531.7666666667,2068,371,11469,8574.75445351044,1046.59035698352,1379.67919466759,21803.8881195643,NA,NA,NA,NA
"849","2009-04-29",27744.6666666667,14837.6666666667,1043,2492,9372,8566.49341826058,1469.4951476544,1794.28133467877,22120.1057660618,NA,NA,NA,NA
"850","2009-04-30",30579.3666666667,13884.3666666667,1027,363,15305,7975.14068000092,1041.42583787359,344.000928158536,19433.9943635192,NA,NA,NA,NA
"851","2009-05-01",25213.3666666667,11385.3666666667,1067,1052,11709,9323.73951488641,1233.42666060604,858.682283326953,21423.0288529698,NA,NA,NA,NA
"852","2009-05-02",23231.8333333333,11667.8333333333,1430,374,9760,10386.3555863472,2490.7966277115,1483.5272016551,26370.4796562825,NA,NA,NA,NA
"853","2009-05-03",26814.6333333333,13788.6333333333,3207,2593,7226,8463.13100969393,2736.91901114426,2173.80902006948,26374.0643957128,NA,NA,NA,NA
"854","2009-05-04",27798.0333333333,15006.0333333333,1007,411,11374,8619.6718343941,1136.39081273531,549.311313725552,20248.4164654289,NA,NA,NA,NA
"855","2009-05-05",28857.9,12103.9,1049,5539,10166,9143.05673393738,1238.75386971516,1514.82890130576,22678.5917902186,NA,NA,NA,NA
"856","2009-05-06",22498.3666666667,10605.3666666667,1038,1797,9058,9188.46985706705,1662.59042217937,1957.28460314201,23094.7612113578,NA,NA,NA,NA
"857","2009-05-07",16877.4666666667,8511.46666666667,0,374,7992,8639.43214478215,1232.0738479735,532.506267952753,20489.3528043689,NA,NA,NA,NA
"858","2009-05-08",30952.6,12452.6,2226,848,15426,10018.2817414062,1418.39048202597,1069.79820090871,22538.4699212889,NA,NA,NA,NA
"859","2009-05-09",21022.5333333333,11945.5333333333,2090,382,6605,11098.5685267626,2667.04586792975,1713.87089393209,27524.2377382645,NA,NA,NA,NA
"860","2009-05-10",32775.8666666667,13113.8666666667,4300,6670,8692,9180.1281591533,2901.68994845035,2419.56929061225,27543.5029194848,NA,NA,NA,NA
"861","2009-05-11",25286.2666666667,12785.2666666667,1035,457,11009,9328.48578655058,1287.2408015367,806.324273581861,21410.3467735696,NA,NA,NA,NA
"862","2009-05-12",27099.2666666667,13051.2666666667,0,2713,11335,9830.87646913712,1373.60867479731,1778.66462192656,23809.6313034374,NA,NA,NA,NA
"863","2009-05-13",20773.3,11674.3,1419,553,7127,9842.88462285613,1779.78328823899,2223.34254432774,24171.723769301,NA,NA,NA,NA
"864","2009-05-14",26783.0666666667,11219.0666666667,0,4065,11499,9248.67627307997,1330.37528899281,796.11701920485,21489.6624311411,NA,NA,NA,NA
"865","2009-05-15",23703.7666666667,9632.76666666667,1382,494,12195,10571.4743827897,1497.0279844573,1326.32885935509,23440.5878718718,NA,NA,NA,NA
"866","2009-05-16",33456.3,14666.3,1705,4820,12265,11585.9420882797,2725.71293713453,1958.83126256925,28308.0915929043,NA,NA,NA,NA
"867","2009-05-17",25729.4,14080.4,2555,1926,7168,9593.23922094339,2940.54418380053,2648.7160219658,28190.9057535694,NA,NA,NA,NA
"868","2009-05-18",20165.1,10057.1,763,374,8971,9660.4024519402,1306.89095553509,1015.76010795105,21905.3940749869,NA,NA,NA,NA
"869","2009-05-19",26955.7333333333,11929.7333333333,3253,792,10981,10076.3364743005,1375.09092846401,1964.92997618281,24139.0633607808,NA,NA,NA,NA
"870","2009-05-20",21786.0333333333,9366.03333333333,1061,1889,9470,9998.41909092604,1764.52725159654,2383.49689402301,24325.2417217048,NA,NA,NA,NA
"871","2009-05-21",26252.5,10858.5,1553,1278,12563,9312.69473288027,1300.16050391159,927.80777856049,21460.1870481126,NA,NA,NA,NA
"872","2009-05-22",17913.4333333333,7646.43333333333,982,1207,8078,10544.307567414,1453.93196024722,1427.84579322218,23224.4514013308,NA,NA,NA,NA
"873","2009-05-23",25509.9666666667,10606.9666666667,480,1844,12579,11469.8400610296,2672.05197950749,2029.1448525554,27905.1546443471,NA,NA,NA,NA
"874","2009-05-24",21463.1,10716.1,45,446,10256,9392.32351863099,2878.8084786099,2687.49864436266,27604.5931260893,NA,NA,NA,NA
"875","2009-05-25",22568.2666666667,10752.2666666667,920,966,9930,9380.5721563104,1239.67553384353,1023.3893516897,21142.6456404436,NA,NA,NA,NA
"876","2009-05-26",22294.5666666667,10143.5666666667,1191,860,10100,9725.13093542005,1305.02427203963,1942.47392123342,23210.1985418749,NA,NA,NA,NA
"877","2009-05-27",25738.2,11255.2,1052,2355,11076,9584.83355585945,1694.19933628933,2332.68166927621,23243.7384311103,NA,NA,NA,NA
"878","2009-05-28",19662.2666666667,8690.26666666667,1502,421,9049,8846.96185614835,1232.05219169761,850.968212135049,20242.3788748966,NA,NA,NA,NA
"879","2009-05-29",20714.1,9163.1,1005,434,10112,10037.6434663981,1390.34755050359,1327.8604375737,21889.1489719518,NA,NA,NA,NA
"880","2009-05-30",27651.7666666667,11600.7666666667,2787,1707,11557,10934.1623847356,2615.05670281172,1909.35710357469,26473.199657698,NA,NA,NA,NA
"881","2009-05-31",15948.1666666667,8304.16666666667,1466,458,5720,8839.94837210077,2830.17259100259,2551.62606194638,26098.3557118524,NA,NA,NA,NA
"882","2009-06-01",24054.3333333333,9443.33333333333,2789,461,11361,8823.89747335614,1200.8265059697,875.42361880871,19585.4776025045,NA,NA,NA,NA
"883","2009-06-02",18177.3,9779.3,0,506,7892,9176.31289541758,1277.00835326956,1786.57413946268,21625.8565835933,NA,NA,NA,NA
"884","2009-06-03",22609.6333333333,8722.63333333333,940,1370,11577,9055.47071405346,1677.65357125301,2173.06387460505,21655.7928192335,NA,NA,NA,NA
"885","2009-06-04",17261,7995,1906,455,6905,8347.78627084187,1227.18760998186,691.794096977012,18673.6233650116,NA,NA,NA,NA
"886","2009-06-05",20506,7535,0,456,12515,9578.23344445797,1396.9440332501,1173.12828568629,20361.0284497407,NA,NA,NA,NA
"887","2009-06-06",24590.8333333333,9478.83333333333,1769,2732,10611,10522.6833361159,2632.46967422623,1762.79787828881,25005.2715405437,NA,NA,NA,NA
"888","2009-06-07",20123.2,10371.2,2077,1641,6034,8482.92918611316,2857.35136861898,2416.60743939224,24707.8004760383,NA,NA,NA,NA
"889","2009-06-08",19646.2666666667,9639.26666666667,1024,432,8551,8526.04897894946,1236.34382279472,754.864530646853,18286.6726097011,NA,NA,NA,NA
"890","2009-06-09",22214.1666666667,10105.1666666667,1000,414,10695,8940.39391395255,1319.10025458549,1682.87209014603,20430.0257410989,NA,NA,NA,NA
"891","2009-06-10",26716.6,11050.6,1032,4745,9889,8882.20598247637,1724.26859794888,2088.03693558057,20570.742566199,NA,NA,NA,NA
"892","2009-06-11",21677.5,10595.5,0,472,10610,8235.8391383959,1276.04391702125,626.63906469849,17703.5730873163,NA,NA,NA,NA
"893","2009-06-12",18362.2,9756.2,1009,460,7137,9524.23476469996,1445.59286416564,1128.39603423491,19506.5407587109,NA,NA,NA,NA
"894","2009-06-13",236.966666666667,152.966666666667,0,5,79,10521.3164288939,2678.36342702814,1738.38645363353,24263.2849821049,NA,NA,NA,NA
"895","2009-06-15",12865.1333333333,5939.13333333333,916,348,5662,8606.95326744303,1269.04371020454,768.249360051558,17746.7798959745,NA,NA,NA,NA
"896","2009-06-16",25146.5333333333,7251.53333333333,2983,1221,13691,9047.93907722431,1341.51823291815,1712.54957438492,19973.5392090441,NA,NA,NA,NA
"897","2009-06-17",16466.9333333333,7687.93333333333,975,611,7193,9005.16500345578,1734.16620359074,2131.57103238692,20182.4029896024,NA,NA,NA,NA
"898","2009-06-18",19428.3333333333,7744.33333333333,0,461,11223,8362.19169005405,1271.42466718635,681.157295041923,17366.0793168047,NA,NA,NA,NA
"899","2009-06-19",18114.4333333333,8933.43333333333,969,475,7737,9641.50223051795,1424.75691158717,1190.67352181342,19201.0871679519,NA,NA,NA,NA
"900","2009-06-20",18451.6666666667,6635.66666666667,0,2657,9159,10616.9125540426,2639.95366268436,1804.93862756255,23970.1406611363,NA,NA,NA,NA
"901","2009-06-21",14252.3666666667,6799.36666666667,1039,412,6002,8588.65669471007,2840.95261589592,2478.95424534928,23770.8768677018,NA,NA,NA,NA
"902","2009-06-22",18234.9666666667,6637.96666666667,0,449,11148,8622.79657770481,1192.95605378695,832.355139876192,17418.3862724168,NA,NA,NA,NA
"903","2009-06-23",17320.2333333333,6863.23333333333,1010,1261,8186,9007.24302494896,1246.14846841232,1769.91833659879,19598.7643996055,NA,NA,NA,NA
"904","2009-06-24",25581.2333333333,7008.23333333333,3059,1239,14275,8898.39014289286,1619.77734122861,2178.68414909397,19743.8297849217,NA,NA,NA,NA
"905","2009-06-25",12856.0333333333,6137.03333333333,0,495,6224,8181.33693408142,1138.68815982056,714.733470476662,16848.270979338,NA,NA,NA,NA
"906","2009-06-26",21288.7,8972.7,1826,538,9952,9380.34664739933,1274.72999951931,1207.75543345518,18591.0474647547,NA,NA,NA,NA
"907","2009-06-27",28484.2,9921.2,2663,2432,13468,10271.2091408323,2474.04545507699,1802.96943498944,23257.6970952999,NA,NA,NA,NA
"908","2009-06-28",17656.5666666667,9493.56666666667,0,1421,6742,8156.27225294794,2660.87988045268,2455.84197283934,22948.9752707983,NA,NA,NA,NA
"909","2009-06-29",16835.5666666667,7981.56666666667,1794,598,6462,8103.79329428225,1000.689996126,786.52331055966,16483.2875682316,NA,NA,NA,NA
"910","2009-06-30",19874.1,9269.1,582,1034,8989,8403.89898030088,1043.85405788015,1700.34165066697,18550.1373020986,NA,NA,NA,NA
"911","2009-07-01",20305.7,8979.7,989,590,9747,8215.15768462124,1409.74697299025,2084.90844437782,18584.7363656171,NA,NA,NA,NA
"912","2009-07-02",20709.6333333333,11437.6333333333,637,603,8032,7424.73961822986,923.271626351899,596.879666646082,15585.0453342758,NA,NA,NA,NA
"913","2009-07-03",14402.4666666667,5533.46666666667,856,642,7371,8558.81721144369,1056.2628724312,1066.50762788239,17233.0710299101,NA,NA,NA,NA
"914","2009-07-04",20642.8,9438.8,2084,2329,6791,9394.8726810857,2254.77804612645,1639.54777461932,21817.0773994649,NA,NA,NA,NA
"915","2009-07-05",23512.2666666667,10845.2666666667,3215,1438,8014,7236.68038451138,2442.90895604369,2271.96135934552,21440.1379767275,NA,NA,NA,NA
"916","2009-07-06",15904.3333333333,7578.33333333333,429,755,7142,7153.61652655542,785.895361527814,584.339392419753,14922.4944390781,NA,NA,NA,NA
"917","2009-07-07",18502.2666666667,7887.26666666667,1292,3619,5704,7436.58580170955,833.84200684748,1482.38590456491,16954.9451533076,NA,NA,NA,NA
"918","2009-07-08",20573.3333333333,7751.33333333333,0,3514,9308,7244.56987836832,1205.80241816934,1854.01443935915,16973.4140434018,NA,NA,NA,NA
"919","2009-07-09",14104.2,8665.2,0,656,4783,6464.77409447122,726.320490055896,356.102829461507,13975.9672344129,NA,NA,NA,NA
"920","2009-07-10",19785.3,8681.3,988,2624,7492,7623.02511575658,866.846032531725,819.0409810833,15644.1065848145,NA,NA,NA,NA
"921","2009-07-11",16566.1333333333,7146.13333333333,981,683,7756,8496.08670795378,2073.03780515766,1388.63619601739,20264.9962818865,NA,NA,NA,NA
"922","2009-07-12",8557.96666666667,3908.96666666667,0,589,4060,6386.66108012219,2268.58864234347,2020.81691102493,19940.050479101,NA,NA,NA,NA
"923","2009-07-13",8279.1,3804.1,0,594,3881,6362.7279086017,618.352288973392,336.060190171446,13487.3455897208,NA,NA,NA,NA
"924","2009-07-14",15190.5,6114.5,2303,618,6155,6713.50986569061,672.07362562859,1239.88084776616,15595.0796459457,NA,NA,NA,NA
"925","2009-07-15",11967.9,4337.9,878,932,5820,6596.0685190787,1048.48509361872,1619.93590172005,15696.2270217305,NA,NA,NA,NA
"926","2009-07-16",9992.56666666667,4366.56666666667,0,1724,3902,5895.50567565085,571.859961911032,132.789130705623,12785.6534468204,NA,NA,NA,NA
"927","2009-07-17",12196.8,4900.8,0,626,6670,7135.42140531557,713.438243710834,608.470127082348,14541.5174756577,NA,NA,NA,NA
"928","2009-07-18",16106.8333333333,10054.8333333333,0,663,5389,8090.29420281048,1918.73845830712,1192.39200124046,19247.611301566,NA,NA,NA,NA
"929","2009-07-19",20060.7333333333,14404.7333333333,0,598,5058,6060.54892062941,2111.38955378262,1840.06821405547,19002.0653714371,NA,NA,NA,NA
"930","2009-07-20",11041.4333333333,4395.43333333333,914,784,4948,6111.96267971276,456.26237221665,171.553453307926,12619.8767575963,NA,NA,NA,NA
"931","2009-07-21",13562.7,4786.7,0,981,7795,6531.69565429524,503.202157716946,1091.94600834309,14786.4800143174,NA,NA,NA,NA
"932","2009-07-22",12325.5333333333,7679.53333333333,0,681,3965,6474.94870013891,871.124803236561,1488.50492917682,14932.5052246282,NA,NA,NA,NA
"933","2009-07-23",17166.6666666667,6554.66666666667,926,622,9064,5825.221088586,384.567432664567,17.4263521195113,12050.9847719904,NA,NA,NA,NA
"934","2009-07-24",9362.3,4604.3,0,630,4128,7104.81790971976,515.109151347418,508.413027049133,13818.8319140025,NA,NA,NA,NA
"935","2009-07-25",8944.8,4651.8,0,577,3716,8087.27111821934,1708.67525741893,1106.60089046981,18519.2413668292,NA,NA,NA,NA
"936","2009-07-26",9050.26666666667,4232.26666666667,0,1019,3799,6072.43860313715,1889.35939585009,1767.28290430363,18250.4341661711,NA,NA,NA,NA
"937","2009-07-27",11476.1,4212.1,0,2062,5202,6125.93050658756,222.543269058166,110.354881891856,11828.2051375048,NA,NA,NA,NA
"938","2009-07-28",15047.5,5795.5,0,4899,4353,6535.14900682005,258.615696887539,1040.82062923646,13939.4907024105,NA,NA,NA,NA
"939","2009-07-29",15033.3333333333,5866.33333333333,869,749,7549,6455.9431766983,617.054067323754,1445.90963304308,14017.1013881956,NA,NA,NA,NA
"940","2009-07-30",13205.4333333333,6861.43333333333,0,2304,4040,5772.85215710224,122.959163698516,-18.1483041497481,11056.8809185997,NA,NA,NA,NA
"941","2009-07-31",16263.8333333333,5673.83333333333,865,3423,6302,7009.58652447352,248.45962453762,478.442643455408,12739.1159875995,NA,NA,NA,NA
"942","2009-08-01",11782.7666666667,4690.76666666667,0,844,6248,7941.41247378985,1439.99977358891,1080.96510740973,17350.8486095134,NA,NA,NA,NA
"943","2009-08-02",8162.06666666667,3986.06666666667,0,637,3539,5870.20416200195,1622.14575730501,1744.90482422132,16994.515614586,NA,NA,NA,NA
"944","2009-08-03",8338.3,3922.3,0,605,3811,5863.81469084529,-39.30994349721,90.387450161746,10490.3764841428,NA,NA,NA,NA
"945","2009-08-04",8481.53333333333,4003.53333333333,0,607,3871,6212.05345515355,6.35660283067111,1022.67354357828,12529.9505935803,NA,NA,NA,NA
"946","2009-08-05",8644.2,3982.2,0,620,4042,6073.27319277923,378.869951777551,1429.2653060555,12550.6119582528,NA,NA,NA,NA
"947","2009-08-06",8877.86666666667,4025.86666666667,0,659,4193,5334.54186776484,-96.5201308610414,-33.3301334482635,9552.60736829582,NA,NA,NA,NA
"948","2009-08-07",8988.26666666667,4088.26666666667,0,668,4232,6522.05127126017,52.3579082983689,464.953629262983,11220.326186753,NA,NA,NA,NA
"949","2009-08-08",8774.53333333333,4035.53333333333,0,646,4093,7413.42902376747,1271.8799775035,1069.65208209834,15844.4779183332,NA,NA,NA,NA
"950","2009-08-09",16637.2333333333,7119.23333333333,1984,2380,5154,5312.72138340174,1486.43002855716,1736.47588754021,15530.6062483147,NA,NA,NA,NA
"951","2009-08-10",17822.6333333333,8091.63333333333,0,3719,6012,5289.69933805039,-138.494945847232,85.738608379486,9101.40466864344,NA,NA,NA,NA
"952","2009-08-11",15849.2333333333,6948.23333333333,857,1467,6577,5635.77758680933,-52.576333023118,1022.84403570955,11250.0583539523,NA,NA,NA,NA
"953","2009-08-12",13740.6,7148.6,912,689,4991,5510.55145298777,363.401674799188,1435.3869776624,11414.763538217,NA,NA,NA,NA
"954","2009-08-13",10114.0333333333,3488.03333333333,1215,3702,1709,4801.92834245687,-65.9141090122809,-20.0874971248497,8595.6928942273,NA,NA,NA,NA
"955","2009-08-14",12477.9333333333,6551.93333333333,429,850,4647,6036.50684673905,130.962562527575,486.468304952439,10476.2371816337,NA,NA,NA,NA
"956","2009-08-15",25234.3666666667,11023.3666666667,3437,1852,8922,6991.87108530107,1399.6541462748,1100.51466132994,15345.1805704339,NA,NA,NA,NA
"957","2009-08-16",20295.2,11906.2,1604,1094,5691,4971.56827113875,1663.73922947455,1777.63281246492,15305.2388977735,NA,NA,NA,NA
"958","2009-08-17",13098.4666666667,6023.46666666667,1,813,6261,5044.42220656094,87.8753880881626,137.957045823329,9175.42576670793,NA,NA,NA,NA
"959","2009-08-18",18009.9666666667,7939.96666666667,2306,1440,6324,5500.47218523866,221.526813864188,1086.66831313904,11644.470168683,NA,NA,NA,NA
"960","2009-08-19",14679.0333333333,6927.03333333333,896,812,6044,5497.5418565494,683.05964541699,1511.10303414285,12145.4351463071,NA,NA,NA,NA
"961","2009-08-20",12928.7,5907.7,0,883,6138,4921.4138350354,296.295739373441,67.5218150908827,9672.80355066647,NA,NA,NA,NA
"962","2009-08-21",19362.4333333333,7905.43333333333,3043,887,7527,6296.26200083112,531.940749417194,585.672430875465,11903.8580605347,NA,NA,NA,NA
"963","2009-08-22",25812.3,9516.3,4544,3203,8549,7397.00764070506,1834.89973241566,1210.71118432136,17121.0092020521,NA,NA,NA,NA
"964","2009-08-23",17778.4666666667,9016.46666666667,949,819,6994,5524.36571779542,2128.11458283355,1897.92307853974,17420.4964898878,NA,NA,NA,NA
"965","2009-08-24",20870.9,9607.9,2279,737,8247,5744.23207707524,575.702624103347,267.165678285292,11614.9231061311,NA,NA,NA,NA
"966","2009-08-25",15726.8333333333,7540.83333333333,1140,755,6291,6343.69901244766,726.697765818625,1223.37407544041,14386.8430783047,NA,NA,NA,NA
"967","2009-08-26",18942.4333333333,7435.43333333333,2131,1516,7860,6477.70160894517,1199.15679453263,1653.68020692882,15163.5456591138,NA,NA,NA,NA
"968","2009-08-27",12491.1,7544.1,0,664,4283,6029.2684691274,816.721231197479,214.190870118997,12934.2981928269,NA,NA,NA,NA
"969","2009-08-28",18647.3666666667,8259.36666666667,1778,1125,7485,7520.02662642824,1050.05039364126,734.558435845577,15371.8700512855,NA,NA,NA,NA
"970","2009-08-29",23140.2333333333,9045.23333333333,905,1483,11707,8722.62474454496,2344.13873356284,1359.90807019896,20754.9871132413,NA,NA,NA,NA
"971","2009-08-30",27805.7,13141.7,2653,1363,10648,6935.83899169471,2622.15168416696,2045.56165529531,21177.1380910234,NA,NA,NA,NA
"972","2009-08-31",21092.0333333333,9480.03333333333,960,678,9974,7224.01070411772,1048.55936857217,411.483104630586,15449.1898667606,NA,NA,NA,NA
"973","2009-09-01",16342.2666666667,9572.26666666667,0,697,6073,7873.10182779375,1172.86968622167,1362.78238032713,18253.0282111707,NA,NA,NA,NA
"974","2009-09-02",20380.2333333333,8853.23333333333,947,659,9921,8037.3694128227,1613.72353734924,1786.83142934144,19016.3667452302,NA,NA,NA,NA
"975","2009-09-03",20853.1333333333,9424.13333333333,3319,3099,5011,7599.63196216755,1195.44289062265,340.036431891567,16729.9843979413,NA,NA,NA,NA
"976","2009-09-04",17073.1333333333,8342.13333333333,0,636,8095,9081.77698601014,1389.44767681622,852.400488977924,19069.2137589395,NA,NA,NA,NA
"977","2009-09-05",25231.1,9562.1,2988,2248,10433,10257.1737793219,2641.55498636621,1469.44076342673,24316.3304797187,NA,NA,NA,NA
"978","2009-09-06",20477.1666666667,9863.16666666667,995,588,9031,8425.75610355692,2875.79526824506,2146.90053864935,24569.2665601664,NA,NA,NA,NA
"979","2009-09-07",20357.6333333333,9285.63333333333,2196,577,8299,8653.42454523117,1257.52538274249,505.181228659085,18644.1070350599,NA,NA,NA,NA
"980","2009-09-08",18104.2333333333,7992.23333333333,1002,577,8533,9228.0555471897,1337.14055533768,1449.83203845181,21228.5895447746,NA,NA,NA,NA
"981","2009-09-09",25355.7333333333,9888.73333333333,964,3832,10671,9306.11971439592,1734.14853549173,1868.65092661637,21756.7534411507,NA,NA,NA,NA
"982","2009-09-10",18539.2333333333,10503.2333333333,928,600,6508,8772.88380656001,1273.69720829425,418.441728034442,19226.003048256,NA,NA,NA,NA
"983","2009-09-11",20235.7666666667,7911.76666666667,0,631,11693,10152.8476171162,1427.97216929064,929.56204428401,21318.4123004739,NA,NA,NA,NA
"984","2009-09-12",34405.9666666667,11019.9666666667,9583,1202,12601,11222.0817893972,2643.47823839515,1547.82639818615,26322.9260581202,NA,NA,NA,NA
"985","2009-09-13",26171.7,11243.7,4146,612,10170,9283.23341110063,2844.84006545256,2229.20558517285,26343.8862619404,NA,NA,NA,NA
"986","2009-09-14",26247.6333333333,13710.6333333333,2843,603,9091,9404.85138476,1197.9020801647,594.247695218654,20203.3477925454,NA,NA,NA,NA
"987","2009-09-15",24280.1,13307.1,1769,560,8644,9877.32079577393,1253.43016774008,1548.55890211089,22594.4087436126,NA,NA,NA,NA
"988","2009-09-16",29052.7,11163.7,1035,3470,13384,9859.4110420157,1631.1786335268,1979.89801430957,22955.7067064947,NA,NA,NA,NA
"989","2009-09-17",20390.4333333333,10117.4333333333,0,563,9710,9238.41417310669,1156.41388192448,544.92992037096,20288.3502089382,NA,NA,NA,NA
"990","2009-09-18",22900.5333333333,11104.5333333333,1993,652,9151,10540.5264890801,1301.31141079103,1073.77273516888,22277.1164967492,NA,NA,NA,NA
"991","2009-09-19",35595.1666666667,15093.1666666667,1607,4050,14845,11543.1410596472,2512.24009881564,1711.9032574929,27212.5742477796,NA,NA,NA,NA
"992","2009-09-20",33922.1333333333,14989.1333333333,4532,2466,11935,9549.8193284961,2713.56885087708,2414.86169645626,27199.5618912134,NA,NA,NA,NA
"993","2009-09-21",23631.1333333333,11262.1333333333,921,604,10844,9629.59479701185,1070.7756796529,802.681073261061,21059.4880522012,NA,NA,NA,NA
"994","2009-09-22",20775.6,10739.6,937,597,8502,10072.8986496555,1134.16134833278,1780.37923619057,23483.6795716725,NA,NA,NA,NA
"995","2009-09-23",27276.8333333333,11329.8333333333,2085,978,12884,10038.1123491315,1522.93080579352,2235.06723511046,23907.9284956353,NA,NA,NA,NA
"996","2009-09-24",23770.9666666667,11724.9666666667,1051,621,10374,9411.72352897379,1061.73344165622,822.718857627165,21329.5060276155,NA,NA,NA,NA
"997","2009-09-25",19350.2666666667,9062.26666666667,0,594,9694,10718.7377296348,1222.07830882735,1372.73572694722,23428.4725597388,NA,NA,NA,NA
"998","2009-09-26",25937.5666666667,8842.56666666667,1943,571,14581,11735.0127663618,2449.6377943274,2029.8721015797,28489.9394264505,NA,NA,NA,NA
"999","2009-09-27",23507.8666666667,8565.86666666667,1817,4571,8554,9762.28267454074,2668.07427693754,2748.95981201477,28612.7093112963,NA,NA,NA,NA
"1000","2009-09-28",21657.6,10257.6,0,603,10797,9867.52269712157,1042.16930787428,1149.35818104053,22611.7573866904,NA,NA,NA,NA
